param1,param2,param3,threshold,weights,model_setting,model,MDD,avg D,std_minus,std,win_rate,profit,hhi,gini,topk,rtp,no_action_perc,profit_per_action,Sortino_ratio
0.05,0.5,0.4,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1260.1091219525551,14.649441036813416,13.475331215210792,18.12839081065325,0.9749885531135531,662435.8570827916,7.031942438495056e-05,0.1950695302015752,0.1968765506968211,0.5759269572111192,0.0,37.91414017186308,49159.15212050907
0.05,0.5,0.4,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1338.7301218190696,15.138277539673364,13.538005915848874,18.18073046077077,0.9750457875457876,665503.7568654022,7.027403179076541e-05,0.1942004866520676,0.196734239784342,0.5858479442357954,0.0,38.08972967407293,49158.18186238938
0.05,1.25,0.5,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1258.207496484014,14.308147606453035,13.583874088880902,18.83570443051017,0.9749313186813188,667696.092445522,7.113871801878452e-05,0.1956411767869676,0.1980526134752223,0.5929375281157473,0.0,38.21520675626843,49153.58373294004
0.05,0.5,0.2,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1290.7268595813075,14.63112313355229,13.475370066474609,18.05215166898863,0.9754464285714286,662291.81465159,7.02152422352308e-05,0.1947413380950101,0.1965167138928534,0.5754611522004554,0.0,37.905895985095576,49148.32107648804
0.05,0.5,0.35,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1425.4283373242945,14.973341876693157,13.547708055873995,18.207214534984605,0.9751602564102564,665749.2927560578,7.030240475488777e-05,0.1942607429745734,0.1968531015148868,0.5866419592160415,0.0,38.10378278136778,49141.10121138927
0.1,1.0,0.4,5_95_IPR,kernel,_____None____,benchmark_prediction,1328.370897108689,14.163214099357644,13.42801827602377,17.78363368819993,0.974587912087912,659593.8994514539,6.993521151455008e-05,0.1939035650525272,0.1952960978171588,0.5667366228511133,0.0,37.75148234039915,49120.71803098328
0.1,1.25,0.5,5_95_IPR,kernel,_____None____,benchmark_prediction,1452.3638254374964,14.97454577337307,13.421939016172873,17.74923219017143,0.9745306776556776,659253.7741283168,6.989917907731013e-05,0.1943370874540092,0.1951795525698836,0.5656367241723057,0.0,37.732015460640845,49117.62550358363
0.05,1.75,0.4,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1276.050208403438,14.914577483700748,13.589853222627596,18.40107991342139,0.9745306776556776,667430.2437826295,7.051502559730703e-05,0.1941618103142834,0.1970654702492189,0.5920778256085033,0.0,38.19999105898749,49112.39531795193
0.1,1.75,0.5,iqr,kernel,_____None____,benchmark_prediction,1425.2226937746163,15.241167897498023,13.49343194269769,17.972782419269546,0.9747023809523808,662569.6223830703,7.009056100194805e-05,0.1938121682757566,0.1957778199231514,0.576359527993235,0.0,37.92179615287719,49103.12107377816
0.05,1.25,0.4,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1275.0831050240668,14.25613617273591,13.603249236070235,18.89070895553267,0.9745306776556776,667877.5598345427,7.121244496031212e-05,0.1958736680115533,0.1985861511017628,0.5935243581100259,0.0,38.225592939248095,49096.91414486514
0.1,1.0,0.5,iqr,kernel,_____None____,benchmark_prediction,1357.110606354894,14.90188479082826,13.49575562038186,17.923371801684723,0.9746451465201466,662461.6081066764,7.002413995421315e-05,0.1937434296366741,0.1953767729714639,0.5760102309788221,0.0,37.915614017094576,49086.66300286284
0.05,0.5,0.2,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1396.1485422642436,15.240975817327564,13.56441712926296,18.219209602315807,0.9757898351648352,665830.6900321224,7.031642989459657e-05,0.1950934927866296,0.1969285823406984,0.5869051820645381,0.0,38.10844150824877,49086.56845974636
0.05,1.75,0.2,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1228.5176604684966,13.89009376579497,13.605312945142613,18.315332947151614,0.9748740842490844,667679.4567499693,7.038172181893068e-05,0.1940451703310159,0.1968405071721312,0.5928837315345616,0.0,38.21425462167864,49074.90621069067
0.05,1.25,0.2,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1263.1378872518253,14.088959549808797,13.58496099373757,18.35493766401792,0.9749313186813188,666620.5583015933,7.048062414701141e-05,0.1945520191205896,0.1972028928681898,0.589459461346098,0.0,38.153649170191926,49070.48011465721
0.1,1.0,0.5,5_95_IPR,kernel,_____None____,benchmark_prediction,1376.8111737465952,14.836217580354925,13.440005288118895,17.801109659938064,0.97430173992674,659349.1253193781,6.996963615359276e-05,0.1936703779234164,0.1951679279359197,0.5659450712489178,0.0,37.73747283192412,49058.69537880685
0.1,0.5,0.2,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1347.8229575497098,14.100866583136314,13.655893183464782,18.382003420939316,0.9746451465201466,669885.9828897968,7.039051282926105e-05,0.1933459781870087,0.1966470977766138,0.600019204905276,0.0,38.34054389250211,49054.71754135623
0.2,0.5,0.2,iqr,kernel,_____None____,benchmark_prediction,1443.215779249149,15.489602770416944,13.720406265400278,18.898885568844328,0.97430173992674,673018.8980771468,7.101161733942303e-05,0.1961959178227569,0.1984943124040521,0.6101504390151015,0.0,38.51985451448871,49052.40304540736
0.1,0.5,0.4,5_95_IPR,kernel,_____None____,benchmark_prediction,1374.0456282076193,14.72524645661481,13.44085336757185,17.781458194353288,0.97430173992674,659304.2597076666,6.994326321024081e-05,0.1937256243371616,0.1951026356111256,0.5657999846479255,0.0,37.73490497411096,49052.26191205543
0.1,1.0,0.35,5_95_IPR,kernel,_____None____,benchmark_prediction,1328.370897108689,14.564423914507918,13.452264493808348,17.824949958035347,0.9741300366300366,659578.8310932277,6.999487788747141e-05,0.1935962401311098,0.1954498844023437,0.5666878947318661,0.0,37.75061991147137,49031.06323822364
0.05,1.75,0.5,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1286.3376643893423,15.173904549713775,13.618396412093926,18.47779600493576,0.9740155677655676,667618.0076396334,7.061846134757494e-05,0.194094885759195,0.1974954941894728,0.5926850171470266,0.0,38.210737616737255,49023.24674928319
0.05,1.25,0.35,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1275.0831050240668,14.294968281840449,13.61312991941388,18.81034148008415,0.9747596153846154,667308.5697884456,7.111740833521584e-05,0.1952755137359897,0.1979086998666256,0.5916843557421207,0.0,38.19302711701268,49019.48146669689
0.1,,,iqr,mae,_hist_insample_None_True_dual_coeff,MULTI_prediction,1253.9098438427318,14.301970515493949,13.664231578352808,18.639753762759327,0.9749885531135531,669649.3156691464,7.077160913111664e-05,0.19385402073182,0.1966393145757615,0.5992538694668278,0.0,38.32699837849968,49007.46242694103
0.1,1.25,0.4,5_95_IPR,kernel,_____None____,benchmark_prediction,1418.0764484569663,14.645295911178136,13.46057722512993,17.801528694625635,0.9743589743589745,659351.2417281497,6.997015396960945e-05,0.1937385870400609,0.1950582102626482,0.5659519153003698,0.0,37.73759396337853,48983.87570610184
